created_at,id,id_str,full_text,truncated,display_text_range,entities,extended_entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,is_quote_status,retweet_count,favorite_count,lang,quoted_status,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,tweet_id,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf 
Sat Jun 03 20:33:19 +0000 2017,8.711025206382674e+17,871102520638267392,Never doubt a doggo 14/10 https://t.co/AbBLh2FZCH,False,"[0, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AbBLh2FZCH', 'expanded_url': 'https://twitter.com/animalcog/status/871075758080503809', 'display_url': 'twitter.com/animalcog/stat…', 'indices': [26, 49]}]}",,http://twitter.com/download/iphone,,,,,,True,5764.0,21461.0,en,"{'created_at': 'Sat Jun 03 18:46:59 +0000 2017', 'id': 871075758080503809, 'id_str': '871075758080503809', 'full_text': ""A dog's clever solution. https://t.co/7qNdrBVAlA"", 'truncated': False, 'display_text_range': [0, 24], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 871075694524203009, 'id_str': '871075694524203009', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/871075694524203009/pu/img/WAB4Nn412S6K-IY_.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/871075694524203009/pu/img/WAB4Nn412S6K-IY_.jpg', 'url': 'https://t.co/7qNdrBVAlA', 'display_url': 'pic.twitter.com/7qNdrBVAlA', 'expanded_url': 'https://twitter.com/animalcog/status/871075758080503809/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 871075694524203009, 'id_str': '871075694524203009', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/871075694524203009/pu/img/WAB4Nn412S6K-IY_.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/871075694524203009/pu/img/WAB4Nn412S6K-IY_.jpg', 'url': 'https://t.co/7qNdrBVAlA', 'display_url': 'pic.twitter.com/7qNdrBVAlA', 'expanded_url': 'https://twitter.com/animalcog/status/871075758080503809/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 36170, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/871075694524203009/pu/vid/640x360/8MNJRtaqh7cylswO.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/871075694524203009/pu/pl/_fg3rzHZb9J40wJb.m3u8'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/871075694524203009/pu/vid/320x180/PxWa9GGi0CIFtQaK.mp4'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/871075694524203009/pu/vid/1280x720/s9r873KfVTspe_p1.mp4'}]}, 'additional_media_info': {'monetizable': False}}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2745835322, 'id_str': '2745835322', 'name': 'Animal Cognition', 'screen_name': 'animalcog', 'location': '', 'description': 'Help us investigate the mental capacities of animals: https://t.co/7CCCV8goBy', 'url': 'https://t.co/R8jIFpiQfC', 'entities': {'url': {'urls': [{'url': 'https://t.co/R8jIFpiQfC', 'expanded_url': 'http://www.animalcognition.org', 'display_url': 'animalcognition.org', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/7CCCV8goBy', 'expanded_url': 'http://patreon.com/animalcognition', 'display_url': 'patreon.com/animalcognition', 'indices': [54, 77]}]}}, 'protected': False, 'followers_count': 10656, 'friends_count': 1560, 'listed_count': 159, 'created_at': 'Tue Aug 19 17:40:56 +0000 2014', 'favourites_count': 1480, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1480, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/574995919378063360/tWkNDOTF_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/574995919378063360/tWkNDOTF_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2745835322/1465481545', 'profile_link_color': '8EBC5A', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 11988, 'favorite_count': 27321, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}",,,,https://twitter.com/animalcog/status/871075758080503809,14,10,,True,False,False,False,,,,,,,,,
Sat Jun 03 15:55:36 +0000 2017,8.710326289206804e+17,871032628920680449,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/10 simply breathtaking https://t.co/noNpY2Laoo",False,"[0, 136]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 871032610994225153, 'id_str': '871032610994225153', 'indices': [137, 160], 'media_url': 'http://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg', 'url': 'https://t.co/noNpY2Laoo', 'display_url': 'pic.twitter.com/noNpY2Laoo', 'expanded_url': 'https://twitter.com/dog_rates/status/871032628920680449/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 901, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1201, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}","{'media': [{'id': 871032610994225153, 'id_str': '871032610994225153', 'indices': [137, 160], 'media_url': 'http://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg', 'url': 'https://t.co/noNpY2Laoo', 'display_url': 'pic.twitter.com/noNpY2Laoo', 'expanded_url': 'https://twitter.com/dog_rates/status/871032628920680449/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 901, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1201, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,3999.0,23255.0,en,,,,,https://twitter.com/dog_rates/status/871032628920680449/photo/1,13,10,Boomer,False,False,False,False,,,,,,,,,
Sat Jun 03 00:48:22 +0000 2017,8.708043173678817e+17,870804317367881728,Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a very good vibe. 11/10 https://t.co/GCD1JccCyi,False,"[0, 136]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 870804299743338497, 'id_str': '870804299743338497', 'indices': [137, 160], 'media_url': 'http://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg', 'url': 'https://t.co/GCD1JccCyi', 'display_url': 'pic.twitter.com/GCD1JccCyi', 'expanded_url': 'https://twitter.com/dog_rates/status/870804317367881728/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 676, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 901, 'h': 1600, 'resize': 'fit'}}}]}","{'media': [{'id': 870804299743338497, 'id_str': '870804299743338497', 'indices': [137, 160], 'media_url': 'http://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg', 'url': 'https://t.co/GCD1JccCyi', 'display_url': 'pic.twitter.com/GCD1JccCyi', 'expanded_url': 'https://twitter.com/dog_rates/status/870804317367881728/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 676, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 901, 'h': 1600, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,6393.0,33791.0,en,,,,,https://twitter.com/dog_rates/status/870804317367881728/photo/1,11,10,,False,False,False,False,8.708043173678817e+17,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,1.0,home_theater,0.16829000000000002,sandbar,0.0980404,television,0.07972939999999999
Fri Jun 02 19:38:25 +0000 2017,8.707263143655096e+17,870726314365509632,@ComplicitOwl @ShopWeRateDogs &gt;10/10 is reserved for dogs,False,"[30, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ComplicitOwl', 'name': 'Derek', 'id': 16487760, 'id_str': '16487760', 'indices': [0, 13]}, {'screen_name': 'ShopWeRateDogs', 'name': 'The Dog Rates Shop', 'id': 752178371354882049, 'id_str': '752178371354882049', 'indices': [14, 29]}], 'urls': []}",,http://twitter.com/download/iphone,8.707262027424932e+17,870726202742493184,16487760.0,16487760,ComplicitOwl,False,3.0,121.0,en,,,,,,10,10,,False,False,False,False,,,,,,,,,
Fri Jun 02 15:00:16 +0000 2017,8.706563178364682e+17,870656317836468226,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here: https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4",False,"[0, 138]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4hxnDOt1CV', 'expanded_url': 'https://www.gofundme.com/help-fix-codys-torn-acl', 'display_url': 'gofundme.com/help-fix-codys…', 'indices': [115, 138]}], 'media': [{'id': 870656293136216066, 'id_str': '870656293136216066', 'indices': [139, 162], 'media_url': 'http://pbs.twimg.com/media/DBUxSSHXsAIz4Un.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBUxSSHXsAIz4Un.jpg', 'url': 'https://t.co/42ryYRQ2Q4', 'display_url': 'pic.twitter.com/42ryYRQ2Q4', 'expanded_url': 'https://twitter.com/dog_rates/status/870656317836468226/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}","{'media': [{'id': 870656293136216066, 'id_str': '870656293136216066', 'indices': [139, 162], 'media_url': 'http://pbs.twimg.com/media/DBUxSSHXsAIz4Un.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBUxSSHXsAIz4Un.jpg', 'url': 'https://t.co/42ryYRQ2Q4', 'display_url': 'pic.twitter.com/42ryYRQ2Q4', 'expanded_url': 'https://twitter.com/dog_rates/status/870656317836468226/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}, {'id': 870656293161361408, 'id_str': '870656293161361408', 'indices': [139, 162], 'media_url': 'http://pbs.twimg.com/media/DBUxSSNXYAA9VO_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBUxSSNXYAA9VO_.jpg', 'url': 'https://t.co/42ryYRQ2Q4', 'display_url': 'pic.twitter.com/42ryYRQ2Q4', 'expanded_url': 'https://twitter.com/dog_rates/status/870656317836468226/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}}, {'id': 870656293207461892, 'id_str': '870656293207461892', 'indices': [139, 162], 'media_url': 'http://pbs.twimg.com/media/DBUxSSYW0AQOCOx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBUxSSYW0AQOCOx.jpg', 'url': 'https://t.co/42ryYRQ2Q4', 'display_url': 'pic.twitter.com/42ryYRQ2Q4', 'expanded_url': 'https://twitter.com/dog_rates/status/870656317836468226/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}, {'id': 870656293186547712, 'id_str': '870656293186547712', 'indices': [139, 162], 'media_url': 'http://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg', 'url': 'https://t.co/42ryYRQ2Q4', 'display_url': 'pic.twitter.com/42ryYRQ2Q4', 'expanded_url': 'https://twitter.com/dog_rates/status/870656317836468226/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 1023, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 679, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1023, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,2817.0,12819.0,en,,,,,"https://www.gofundme.com/help-fix-codys-torn-acl,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1",13,10,Cody,False,False,False,False,,,,,,,,,
Thu Jun 01 20:18:38 +0000 2017,8.703740492806636e+17,870374049280663552,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/T1xlgaPujm,False,"[0, 139]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 870374041554751488, 'id_str': '870374041554751488', 'indices': [140, 163], 'media_url': 'http://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg', 'url': 'https://t.co/T1xlgaPujm', 'display_url': 'pic.twitter.com/T1xlgaPujm', 'expanded_url': 'https://twitter.com/dog_rates/status/870374049280663552/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1140, 'resize': 'fit'}, 'small': {'w': 680, 'h': 646, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 1520, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}","{'media': [{'id': 870374041554751488, 'id_str': '870374041554751488', 'indices': [140, 163], 'media_url': 'http://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg', 'url': 'https://t.co/T1xlgaPujm', 'display_url': 'pic.twitter.com/T1xlgaPujm', 'expanded_url': 'https://twitter.com/dog_rates/status/870374049280663552/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1140, 'resize': 'fit'}, 'small': {'w': 680, 'h': 646, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 1520, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}",http://twitter.com/download/iphone,,,,,,False,27680.0,85011.0,en,,,,,https://twitter.com/dog_rates/status/870374049280663552/photo/1,13,10,Zoey,False,False,False,False,8.703740492806636e+17,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1.0,golden_retriever,0.841001,Great_Pyrenees,0.0992784,Labrador_retriever,0.0326213
Thu Jun 01 16:00:09 +0000 2017,8.703089999625216e+17,870308999962521604,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/MVQCzrF1g9",False,"[0, 125]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 870308992022568960, 'id_str': '870308992022568960', 'indices': [126, 149], 'media_url': 'http://pbs.twimg.com/media/DBP1aspVYAA4sPW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBP1aspVYAA4sPW.jpg', 'url': 'https://t.co/MVQCzrF1g9', 'display_url': 'pic.twitter.com/MVQCzrF1g9', 'expanded_url': 'https://twitter.com/dog_rates/status/870308999962521604/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1200, 'h': 1600, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}","{'media': [{'id': 870308992022568960, 'id_str': '870308992022568960', 'indices': [126, 149], 'media_url': 'http://pbs.twimg.com/media/DBP1aspVYAA4sPW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBP1aspVYAA4sPW.jpg', 'url': 'https://t.co/MVQCzrF1g9', 'display_url': 'pic.twitter.com/MVQCzrF1g9', 'expanded_url': 'https://twitter.com/dog_rates/status/870308999962521604/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1200, 'h': 1600, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}, {'id': 870308991993118721, 'id_str': '870308991993118721', 'indices': [126, 149], 'media_url': 'http://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg', 'url': 'https://t.co/MVQCzrF1g9', 'display_url': 'pic.twitter.com/MVQCzrF1g9', 'expanded_url': 'https://twitter.com/dog_rates/status/870308999962521604/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1200, 'h': 1600, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,4384.0,22453.0,en,,,,,"https://twitter.com/dog_rates/status/870308999962521604/photo/1,https://twitter.com/dog_rates/status/870308999962521604/photo/1",13,10,Rumble,False,False,False,False,,,,,,,,,
Wed May 31 23:43:25 +0000 2017,8.700631964591923e+17,870063196459192321,Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenient. Still 14/10 would ride https://t.co/apVOyDgOju,False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 870063191304392704, 'id_str': '870063191304392704', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg', 'url': 'https://t.co/apVOyDgOju', 'display_url': 'pic.twitter.com/apVOyDgOju', 'expanded_url': 'https://twitter.com/dog_rates/status/870063196459192321/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1014, 'h': 761, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 1014, 'h': 761, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}","{'media': [{'id': 870063191304392704, 'id_str': '870063191304392704', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg', 'url': 'https://t.co/apVOyDgOju', 'display_url': 'pic.twitter.com/apVOyDgOju', 'expanded_url': 'https://twitter.com/dog_rates/status/870063196459192321/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1014, 'h': 761, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 1014, 'h': 761, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}, {'id': 870063191308611585, 'id_str': '870063191308611585', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/DBMV3NoXsAE3tXJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBMV3NoXsAE3tXJ.jpg', 'url': 'https://t.co/apVOyDgOju', 'display_url': 'pic.twitter.com/apVOyDgOju', 'expanded_url': 'https://twitter.com/dog_rates/status/870063196459192321/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1746, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 1023, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 580, 'h': 680, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,8840.0,37771.0,en,,,,,"https://twitter.com/dog_rates/status/870063196459192321/photo/1,https://twitter.com/dog_rates/status/870063196459192321/photo/1",14,10,Clifford,False,False,False,False,,,,,,,,,
Wed May 31 04:27:59 +0000 2017,8.697724208817562e+17,869772420881756160,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",False,"[0, 110]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 869772408907071492, 'id_str': '869772408907071492', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg', 'url': 'https://t.co/HciEaJkC4D', 'display_url': 'pic.twitter.com/HciEaJkC4D', 'expanded_url': 'https://twitter.com/dog_rates/status/869772420881756160/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 901, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1201, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}","{'media': [{'id': 869772408907071492, 'id_str': '869772408907071492', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg', 'url': 'https://t.co/HciEaJkC4D', 'display_url': 'pic.twitter.com/HciEaJkC4D', 'expanded_url': 'https://twitter.com/dog_rates/status/869772420881756160/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 901, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1201, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,10663.0,43710.0,en,,,,,https://twitter.com/dog_rates/status/869772420881756160/photo/1,13,10,Dewey,False,False,False,False,8.697724208817562e+17,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1.0,Pembroke,0.980148,Cardigan,0.0192711,malamute,0.00013626
Tue May 30 23:51:58 +0000 2017,8.697029578975764e+17,869702957897576449,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley https://t.co/vmCu3PFCQq,False,"[0, 139]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 869702951354474496, 'id_str': '869702951354474496', 'indices': [140, 163], 'media_url': 'http://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg', 'url': 'https://t.co/vmCu3PFCQq', 'display_url': 'pic.twitter.com/vmCu3PFCQq', 'expanded_url': 'https://twitter.com/dog_rates/status/869702957897576449/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 676, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 901, 'h': 1600, 'resize': 'fit'}}}]}","{'media': [{'id': 869702951354474496, 'id_str': '869702951354474496', 'indices': [140, 163], 'media_url': 'http://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg', 'url': 'https://t.co/vmCu3PFCQq', 'display_url': 'pic.twitter.com/vmCu3PFCQq', 'expanded_url': 'https://twitter.com/dog_rates/status/869702957897576449/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 676, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 901, 'h': 1600, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,,,,,,False,6728.0,29116.0,en,,,,,https://twitter.com/dog_rates/status/869702957897576449/photo/1,13,10,Stanley,False,False,False,False,,,,,,,,,
